#
"rh(51)"	"Normalforce"	"DATAN(TANDJA(1,1))"	"a(1,1)"	"b(1,1)"	"BJA(2,1,1)+0,75"	"R0J(1,1)"	"c11"	"c22"	"c23"	"BJA(3,1,1)"	"Penetration"	"BJA(2,1,1)+0.75+rh(51)"
-3.7000000000e-04 6.6662258244e+04 1.3101594000e-02 5.9270500000e-03 6.6187500000e-03 7.5701902270e-01 4.2487205000e-01 4.1253965816e+00 3.5641949002e+00 1.3712282880e+00 -6.2212028000e-05 7.0324500000e-05 0.0000000000e+00
-3.6000000000e-04 6.6662229985e+04 1.3133908000e-02 5.9286300000e-03 6.6235500000e-03 7.5699985990e-01 4.2487233000e-01 4.1249736817e+00 3.5636505207e+00 1.3707780977e+00 -6.2132582000e-05 7.0328300000e-05 0.0000000000e+00
-3.5000000000e-04 6.6662202234e+04 1.3165564000e-02 5.9301600000e-03 6.6280300000e-03 7.5698066230e-01 4.2487261000e-01 4.1245993025e+00 3.5631540511e+00 1.3703605720e+00 -6.2052670000e-05 7.0331300000e-05 0.0000000000e+00
-3.4000000000e-04 6.6662175035e+04 1.3196516000e-02 5.9316200000e-03 6.6321800000e-03 7.5696143270e-01 4.2487289000e-01 4.1242628482e+00 3.5626921061e+00 1.3699857708e+00 -6.1972254000e-05 7.0333700000e-05 0.0000000000e+00
-3.3000000000e-04 6.6662148858e+04 1.3226238000e-02 5.9330200000e-03 6.6360300000e-03 7.5694217330e-01 4.2487318000e-01 4.1239695271e+00 3.5622733327e+00 1.3696458550e+00 -6.1891365000e-05 7.0335500000e-05 0.0000000000e+00
-3.2000000000e-04 6.6662123883e+04 1.3254532000e-02 5.9343600000e-03 6.6395800000e-03 7.5692288630e-01 4.2487346000e-01 4.1236886924e+00 3.5618977329e+00 1.3693408537e+00 -6.1810047000e-05 7.0336700000e-05 0.0000000000e+00
-3.1000000000e-04 6.6662100137e+04 1.3281378000e-02 5.9356400000e-03 6.6428600000e-03 7.5690357340e-01 4.2487375000e-01 4.1234631914e+00 3.5615799038e+00 1.3690712936e+00 -6.1728338000e-05 7.0337300000e-05 0.0000000000e+00
-3.0000000000e-04 6.6662077643e+04 1.3306759000e-02 5.9368700000e-03 6.6459000000e-03 7.5688423660e-01 4.2487404000e-01 4.1232368291e+00 3.5612670917e+00 1.3688244690e+00 -6.1646273000e-05 7.0337300000e-05 0.0000000000e+00
-2.9000000000e-04 6.6662056423e+04 1.3330658000e-02 5.9380500000e-03 6.6486900000e-03 7.5686487780e-01 4.2487432000e-01 4.1230159185e+00 3.5610259943e+00 1.3686035113e+00 -6.1563875000e-05 7.0336800000e-05 0.0000000000e+00
-2.8000000000e-04 6.6662036498e+04 1.3353060000e-02 5.9391800000e-03 6.6512600000e-03 7.5684549870e-01 4.2487461000e-01 4.1228431968e+00 3.5607792648e+00 1.3684089434e+00 -6.1481167000e-05 7.0335600000e-05 0.0000000000e+00
-2.7000000000e-04 6.6662017886e+04 1.3373951000e-02 5.9402500000e-03 6.6536100000e-03 7.5682610100e-01 4.2487490000e-01 4.1226950152e+00 3.5605635806e+00 1.3682442479e+00 -6.1398174000e-05 7.0333900000e-05 0.0000000000e+00
-2.6000000000e-04 6.6662000604e+04 1.3393320000e-02 5.9412800000e-03 6.6557700000e-03 7.5680668630e-01 4.2487519000e-01 4.1225695605e+00 3.5603815197e+00 1.3680932929e+00 -6.1314917000e-05 7.0331600000e-05 0.0000000000e+00
-2.5000000000e-04 6.6661984670e+04 1.3411154000e-02 5.9422600000e-03 6.6577400000e-03 7.5678725590e-01 4.2487549000e-01 4.1224432385e+00 3.5602390801e+00 1.3679644354e+00 -6.1231410000e-05 7.0329100000e-05 0.0000000000e+00
-2.4000000000e-04 6.6661970097e+04 1.3427444000e-02 5.9432000000e-03 6.6595300000e-03 7.5676781190e-01 4.2487578000e-01 4.1223335588e+00 3.5600943724e+00 1.3678560291e+00 -6.1147673000e-05 7.0325700000e-05 0.0000000000e+00
-2.3000000000e-04 6.6661956899e+04 1.3442180000e-02 5.9440900000e-03 6.6611500000e-03 7.5674835530e-01 4.2487607000e-01 4.1222718586e+00 3.5599786421e+00 1.3677636171e+00 -6.1063707000e-05 7.0321700000e-05 0.0000000000e+00
-2.2000000000e-04 6.6661945087e+04 1.3455354000e-02 5.9449300000e-03 6.6626000000e-03 7.5672888780e-01 4.2487636000e-01 4.1221970740e+00 3.5598919061e+00 1.3676920860e+00 -6.0979512000e-05 7.0317100000e-05 0.0000000000e+00
-2.1000000000e-04 6.6661934673e+04 1.3466959000e-02 5.9457400000e-03 6.6638900000e-03 7.5670941090e-01 4.2487666000e-01 4.1221502807e+00 3.5598168660e+00 1.3676266334e+00 -6.0895084000e-05 7.0312000000e-05 0.0000000000e+00
-2.0000000000e-04 6.6661925665e+04 1.3476989000e-02 5.9464900000e-03 6.6650000000e-03 7.5668992600e-01 4.2487695000e-01 4.1221036295e+00 3.5597821900e+00 1.3675934973e+00 -6.0810418000e-05 7.0306500000e-05 0.0000000000e+00
-1.9000000000e-04 6.6661918071e+04 1.3485438000e-02 5.9472000000e-03 6.6659500000e-03 7.5667043450e-01 4.2487725000e-01 4.1220919680e+00 3.5597652413e+00 1.3675699493e+00 -6.0725509000e-05 7.0300500000e-05 0.0000000000e+00
-1.8000000000e-04 6.6661911615e+04 1.3492618000e-02 5.9478500000e-03 6.6667000000e-03 7.5665094040e-01 4.2487754000e-01 4.1220929023e+00 3.5597383677e+00 1.3675606969e+00 -6.0640102000e-05 7.0294100000e-05 0.0000000000e+00
-1.7000000000e-04 6.6661902774e+04 1.3502443000e-02 5.9484600000e-03 6.6673000000e-03 7.5663144050e-01 4.2487784000e-01 4.1220922038e+00 3.5597849447e+00 1.3675773964e+00 -6.0554670000e-05 7.0287400000e-05 0.0000000000e+00
-1.6000000000e-04 6.6661890498e+04 1.3516073000e-02 5.9490300000e-03 6.6677400000e-03 7.5661193840e-01 4.2487813000e-01 4.1221265836e+00 3.5598188274e+00 1.3676086152e+00 -6.0468971000e-05 7.0280200000e-05 0.0000000000e+00
-1.5000000000e-04 6.6661874778e+04 1.3533508000e-02 5.9495600000e-03 6.6680000000e-03 7.5659243540e-01 4.2487843000e-01 4.1221779377e+00 3.5598507317e+00 1.3676556918e+00 -6.0382996000e-05 7.0272600000e-05 0.0000000000e+00
-1.4000000000e-04 6.6661855602e+04 1.3554746000e-02 5.9500400000e-03 6.6680900000e-03 7.5657293310e-01 4.2487873000e-01 4.1222165582e+00 3.5599423053e+00 1.3677190251e+00 -6.0296736000e-05 7.0264500000e-05 0.0000000000e+00
-1.3000000000e-04 6.6661832957e+04 1.3579782000e-02 5.9504700000e-03 6.6680100000e-03 7.5655343270e-01 4.2487903000e-01 4.1223034468e+00 3.5600325966e+00 1.3678034805e+00 -6.0210187000e-05 7.0256000000e-05 0.0000000000e+00
-1.2000000000e-04 6.6661806831e+04 1.3608610000e-02 5.9508500000e-03 6.6677600000e-03 7.5653393540e-01 4.2487932000e-01 4.1224081423e+00 3.5601521163e+00 1.3679042429e+00 -6.0123343000e-05 7.0247000000e-05 0.0000000000e+00
-1.1000000000e-04 6.6661777211e+04 1.3641220000e-02 5.9511900000e-03 6.6673500000e-03 7.5651444270e-01 4.2487962000e-01 4.1224870768e+00 3.5603200490e+00 1.3680196502e+00 -6.0036196000e-05 7.0237600000e-05 0.0000000000e+00
-1.0000000000e-04 6.6661744081e+04 1.3677602000e-02 5.9514800000e-03 6.6667700000e-03 7.5649495560e-01 4.2487992000e-01 4.1226143481e+00 3.5604562919e+00 1.3681562504e+00 -5.9948742000e-05 7.0227800000e-05 0.0000000000e+00
-9.0000000000e-05 6.6661707425e+04 1.3717744000e-02 5.9517200000e-03 6.6660300000e-03 7.5647547540e-01 4.2488022000e-01 4.1227533097e+00 3.5606469783e+00 1.3683061484e+00 -5.9860973000e-05 7.0217400000e-05 0.0000000000e+00
-8.0000000000e-05 6.6661667225e+04 1.3761632000e-02 5.9519200000e-03 6.6651200000e-03 7.5645600320e-01 4.2488051000e-01 4.1229032371e+00 3.5608610089e+00 1.3684738349e+00 -5.9772883000e-05 7.0206600000e-05 0.0000000000e+00
-7.0000000000e-05 6.6661623464e+04 1.3809249000e-02 5.9520700000e-03 6.6640600000e-03 7.5643654030e-01 4.2488081000e-01 4.1230587003e+00 3.5610632129e+00 1.3686566200e+00 -5.9684465000e-05 7.0195300000e-05 0.0000000000e+00
-6.0000000000e-05 6.6661576122e+04 1.3860578000e-02 5.9521800000e-03 6.6628500000e-03 7.5641708750e-01 4.2488111000e-01 4.1232432778e+00 3.5613086101e+00 1.3688510709e+00 -5.9595709000e-05 7.0183400000e-05 0.0000000000e+00
-5.0000000000e-05 6.6661525179e+04 1.3915601000e-02 5.9522400000e-03 6.6614800000e-03 7.5639764620e-01 4.2488141000e-01 4.1234396031e+00 3.5615780603e+00 1.3690588906e+00 -5.9506609000e-05 7.0171000000e-05 0.0000000000e+00
-4.0000000000e-05 6.6661470613e+04 1.3974296000e-02 5.9522500000e-03 6.6599500000e-03 7.5637821720e-01 4.2488171000e-01 4.1236476839e+00 3.5618410764e+00 1.3692897847e+00 -5.9417155000e-05 7.0158300000e-05 0.0000000000e+00
-3.0000000000e-05 6.6661412402e+04 1.4036641000e-02 5.9522100000e-03 6.6582800000e-03 7.5635880160e-01 4.2488200000e-01 4.1238551379e+00 3.5621479984e+00 1.3695327575e+00 -5.9327342000e-05 7.0145500000e-05 0.0000000000e+00
-2.0000000000e-05 6.6661351394e+04 1.4101686000e-02 5.9521300000e-03 6.6564800000e-03 7.5633940030e-01 4.2488230000e-01 4.1240793588e+00 3.5624569980e+00 1.3697861290e+00 -5.9237179000e-05 7.0132600000e-05 0.0000000000e+00
-1.0000000000e-05 6.6661292537e+04 1.4164155000e-02 5.9520100000e-03 6.6545600000e-03 7.5632001350e-01 4.2488260000e-01 4.1243446924e+00 3.5627627253e+00 1.3700516708e+00 -5.9146688000e-05 7.0120000000e-05 0.0000000000e+00
-5.2499441000e-16 6.6661236634e+04 1.4223235000e-02 5.9518500000e-03 6.6525600000e-03 7.5630064180e-01 4.2488290000e-01 4.1245652728e+00 3.5631048463e+00 1.3703218869e+00 -5.9055891000e-05 7.0107700000e-05 0.0000000000e+00
1.0000000000e-05 6.6661183709e+04 1.4278942000e-02 5.9516500000e-03 6.6505000000e-03 7.5628128500e-01 4.2488319000e-01 4.1248203089e+00 3.5634421167e+00 1.3705954480e+00 -5.8964814000e-05 7.0095900000e-05 0.0000000000e+00
2.0000000000e-05 6.6661133785e+04 1.4331292000e-02 5.9514200000e-03 6.6484200000e-03 7.5626194330e-01 4.2488349000e-01 4.1250475000e+00 3.5637470924e+00 1.3708662396e+00 -5.8873480000e-05 7.0084900000e-05 0.0000000000e+00
3.0000000000e-05 6.6661086880e+04 1.4380302000e-02 5.9511600000e-03 6.6463200000e-03 7.5624261630e-01 4.2488379000e-01 4.1253079605e+00 3.5640808879e+00 1.3711342480e+00 -5.8781913000e-05 7.0074700000e-05 0.0000000000e+00
4.0000000000e-05 6.6661043010e+04 1.4425991000e-02 5.9508800000e-03 6.6442600000e-03 7.5622330350e-01 4.2488408000e-01 4.1255269325e+00 3.5644053460e+00 1.3713920203e+00 -5.8690139000e-05 7.0065400000e-05 0.0000000000e+00
5.0000000000e-05 6.6661002188e+04 1.4468375000e-02 5.9505700000e-03 6.6422500000e-03 7.5620400440e-01 4.2488438000e-01 4.1257662849e+00 3.5646904682e+00 1.3716398950e+00 -5.8598177000e-05 7.0057200000e-05 0.0000000000e+00
6.0000000000e-05 6.6660964425e+04 1.4507474000e-02 5.9502400000e-03 6.6403200000e-03 7.5618471810e-01 4.2488468000e-01 4.1259698367e+00 3.5649753254e+00 1.3718699641e+00 -5.8506047000e-05 7.0050200000e-05 0.0000000000e+00
7.0000000000e-05 6.6660929730e+04 1.4543303000e-02 5.9498900000e-03 6.6384900000e-03 7.5616544370e-01 4.2488497000e-01 4.1261557329e+00 3.5652491652e+00 1.3720857423e+00 -5.8413761000e-05 7.0044200000e-05 0.0000000000e+00
8.0000000000e-05 6.6660898112e+04 1.4575878000e-02 5.9495300000e-03 6.6367800000e-03 7.5614618050e-01 4.2488527000e-01 4.1263352103e+00 3.5654952290e+00 1.3722824205e+00 -5.8321316000e-05 7.0039300000e-05 0.0000000000e+00
9.0000000000e-05 6.6660869580e+04 1.4605211000e-02 5.9491500000e-03 6.6351900000e-03 7.5612692780e-01 4.2488556000e-01 4.1264845572e+00 3.5656888375e+00 1.3724585603e+00 -5.8228684000e-05 7.0035600000e-05 0.0000000000e+00
1.0000000000e-04 6.6660844139e+04 1.4631317000e-02 5.9487600000e-03 6.6337000000e-03 7.5610768520e-01 4.2488586000e-01 4.1266398984e+00 3.5658959948e+00 1.3726120051e+00 -5.8135833000e-05 7.0033000000e-05 0.0000000000e+00
1.1000000000e-04 6.6660821796e+04 1.4654205000e-02 5.9483500000e-03 6.6323200000e-03 7.5608845200e-01 4.2488615000e-01 4.1267712972e+00 3.5660560120e+00 1.3727528512e+00 -5.8042736000e-05 7.0031500000e-05 0.0000000000e+00
1.2000000000e-04 6.6660802554e+04 1.4673888000e-02 5.9479300000e-03 6.6310400000e-03 7.5606922770e-01 4.2488644000e-01 4.1268780193e+00 3.5661988972e+00 1.3728709656e+00 -5.7949363000e-05 7.0031200000e-05 0.0000000000e+00
1.3000000000e-04 6.6660786418e+04 1.4690374000e-02 5.9474900000e-03 6.6298600000e-03 7.5605001170e-01 4.2488674000e-01 4.1269669890e+00 3.5663306354e+00 1.3729746772e+00 -5.7855690000e-05 7.0032000000e-05 0.0000000000e+00
1.4000000000e-04 6.6660773059e+04 1.4704008000e-02 5.9470300000e-03 6.6287800000e-03 7.5603080340e-01 4.2488703000e-01 4.1270381962e+00 3.5664205372e+00 1.3730590900e+00 -5.7761689000e-05 7.0034100000e-05 0.0000000000e+00
1.5000000000e-04 6.6660759030e+04 1.4718313000e-02 5.9465600000e-03 6.6278000000e-03 7.5601160200e-01 4.2488732000e-01 4.1271153815e+00 3.5664932673e+00 1.3731256158e+00 -5.7667337000e-05 7.0037300000e-05 0.0000000000e+00
1.6000000000e-04 6.6660743404e+04 1.4734230000e-02 5.9460700000e-03 6.6269100000e-03 7.5599240700e-01 4.2488762000e-01 4.1271503360e+00 3.5665602011e+00 1.3731808198e+00 -5.7572609000e-05 7.0041700000e-05 0.0000000000e+00
1.7000000000e-04 6.6660726178e+04 1.4751756000e-02 5.9455700000e-03 6.6261300000e-03 7.5597321760e-01 4.2488791000e-01 4.1271850438e+00 3.5666045759e+00 1.3732101261e+00 -5.7477492000e-05 7.0047300000e-05 0.0000000000e+00
1.8000000000e-04 6.6660707347e+04 1.4770892000e-02 5.9450500000e-03 6.6254300000e-03 7.5595403300e-01 4.2488820000e-01 4.1271837333e+00 3.5666178304e+00 1.3732263178e+00 -5.7381980000e-05 7.0054100000e-05 0.0000000000e+00
1.9000000000e-04 6.6660686908e+04 1.4791634000e-02 5.9445100000e-03 6.6248300000e-03 7.5593485260e-01 4.2488849000e-01 4.1271953591e+00 3.5666198994e+00 1.3732280678e+00 -5.7286062000e-05 7.0062100000e-05 0.0000000000e+00
2.0000000000e-04 6.6660664852e+04 1.4813984000e-02 5.9439600000e-03 6.6243200000e-03 7.5591567600e-01 4.2488878000e-01 4.1271885094e+00 3.5666101719e+00 1.3732101262e+00 -5.7189735000e-05 7.0070900000e-05 0.0000000000e+00
2.1000000000e-04 6.6660641173e+04 1.4837942000e-02 5.9433900000e-03 6.6239100000e-03 7.5589650170e-01 4.2488907000e-01 4.1271331793e+00 3.5665585477e+00 1.3731777447e+00 -5.7093002000e-05 7.0081200000e-05 0.0000000000e+00
2.2000000000e-04 6.6660615861e+04 1.4863509000e-02 5.9428000000e-03 6.6235900000e-03 7.5587732910e-01 4.2488936000e-01 4.1270970494e+00 3.5665011342e+00 1.3731340378e+00 -5.6995871000e-05 7.0092700000e-05 0.0000000000e+00
2.3000000000e-04 6.6660588904e+04 1.4890689000e-02 5.9422100000e-03 6.6233800000e-03 7.5585815720e-01 4.2488965000e-01 4.1270537911e+00 3.5664151703e+00 1.3730609620e+00 -5.6898349000e-05 7.0105500000e-05 0.0000000000e+00
2.4000000000e-04 6.6660560293e+04 1.4919482000e-02 5.9416000000e-03 6.6232900000e-03 7.5583898480e-01 4.2488994000e-01 4.1269496145e+00 3.5663072867e+00 1.3729721441e+00 -5.6800439000e-05 7.0119400000e-05 0.0000000000e+00
2.5000000000e-04 6.6660530013e+04 1.4949895000e-02 5.9409700000e-03 6.6233100000e-03 7.5581981110e-01 4.2489023000e-01 4.1268829713e+00 3.5661828843e+00 1.3728707076e+00 -5.6702142000e-05 7.0134400000e-05 0.0000000000e+00
2.6000000000e-04 6.6660498052e+04 1.4981930000e-02 5.9403400000e-03 6.6234500000e-03 7.5580063500e-01 4.2489052000e-01 4.1267415498e+00 3.5660553329e+00 1.3727417254e+00 -5.6603458000e-05 7.0150700000e-05 0.0000000000e+00
2.7000000000e-04 6.6660464378e+04 1.5015607000e-02 5.9397100000e-03 6.6237400000e-03 7.5578145240e-01 4.2489081000e-01 4.1266296443e+00 3.5658470224e+00 1.3725954943e+00 -5.6504601000e-05 7.0168300000e-05 0.0000000000e+00
2.8000000000e-04 6.6660429002e+04 1.5050905000e-02 5.9390500000e-03 6.6241200000e-03 7.5576226870e-01 4.2489110000e-01 4.1264825415e+00 3.5656697740e+00 1.3724267777e+00 -5.6405127000e-05 7.0187300000e-05 0.0000000000e+00
2.9000000000e-04 6.6660391894e+04 1.5087843000e-02 5.9383800000e-03 6.6246200000e-03 7.5574307970e-01 4.2489139000e-01 4.1262984243e+00 3.5654339697e+00 1.3722438451e+00 -5.6305251000e-05 7.0207700000e-05 0.0000000000e+00
3.0000000000e-04 6.6660353035e+04 1.5126427000e-02 5.9377000000e-03 6.6252500000e-03 7.5572388430e-01 4.2489168000e-01 4.1261018430e+00 3.5651957496e+00 1.3720338125e+00 -5.6204974000e-05 7.0229700000e-05 0.0000000000e+00
3.1000000000e-04 6.6660314144e+04 1.5164945000e-02 5.9370100000e-03 6.6259800000e-03 7.5570468180e-01 4.2489197000e-01 4.1259115179e+00 3.5649097998e+00 1.3718109290e+00 -5.6104287000e-05 7.0253200000e-05 0.0000000000e+00
3.2000000000e-04 6.6660276710e+04 1.5201927000e-02 5.9363100000e-03 6.6268400000e-03 7.5568547110e-01 4.2489226000e-01 4.1256780570e+00 3.5646215069e+00 1.3715610040e+00 -5.6003185000e-05 7.0278500000e-05 0.0000000000e+00
3.3000000000e-04 6.6660240745e+04 1.5237374000e-02 5.9356000000e-03 6.6278100000e-03 7.5566625120e-01 4.2489254000e-01 4.1254447000e+00 3.5642801785e+00 1.3713000849e+00 -5.5901670000e-05 7.0305600000e-05 0.0000000000e+00
3.4000000000e-04 6.6660206261e+04 1.5271284000e-02 5.9348700000e-03 6.6289000000e-03 7.5564702110e-01 4.2489283000e-01 4.1252122127e+00 3.5639479749e+00 1.3710187626e+00 -5.5799743000e-05 7.0334600000e-05 0.0000000000e+00
3.5000000000e-04 6.6660173270e+04 1.5303655000e-02 5.9341400000e-03 6.6301200000e-03 7.5562777990e-01 4.2489312000e-01 4.1249297731e+00 3.5635768117e+00 1.3707119451e+00 -5.5697403000e-05 7.0365700000e-05 0.0000000000e+00
3.6000000000e-04 6.6660141786e+04 1.5334484000e-02 5.9334000000e-03 6.6314600000e-03 7.5560852660e-01 4.2489341000e-01 4.1246413481e+00 3.5631781219e+00 1.3703911424e+00 -5.5594647000e-05 7.0399000000e-05 0.0000000000e+00
3.7000000000e-04 6.6660111820e+04 1.5363769000e-02 5.9326500000e-03 6.6329300000e-03 7.5558926020e-01 4.2489370000e-01 4.1243407673e+00 3.5627773250e+00 1.3700483969e+00 -5.5491475000e-05 7.0434400000e-05 0.0000000000e+00
3.8000000000e-04 6.6660083386e+04 1.5391505000e-02 5.9318900000e-03 6.6345400000e-03 7.5556997940e-01 4.2489398000e-01 4.1239911361e+00 3.5623383705e+00 1.3696855602e+00 -5.5387883000e-05 7.0472400000e-05 0.0000000000e+00
3.9000000000e-04 6.6660056498e+04 1.5417687000e-02 5.9311300000e-03 6.6362800000e-03 7.5555068370e-01 4.2489427000e-01 4.1236532501e+00 3.5618606922e+00 1.3692974206e+00 -5.5283875000e-05 7.0511800000e-05 0.0000000000e+00
4.0000000000e-04 6.6660031168e+04 1.5442312000e-02 5.9303600000e-03 6.6381600000e-03 7.5553137160e-01 4.2489456000e-01 4.1232664475e+00 3.5613450008e+00 1.3688893010e+00 -5.5179446000e-05 7.0553500000e-05 0.0000000000e+00
4.1000000000e-04 6.6660007411e+04 1.5465372000e-02 5.9295800000e-03 6.6401900000e-03 7.5551204190e-01 4.2489485000e-01 4.1228860425e+00 3.5608474541e+00 1.3684581700e+00 -5.5074600000e-05 7.0597200000e-05 0.0000000000e+00
4.2000000000e-04 6.6659985240e+04 1.5486861000e-02 5.9288000000e-03 6.6423700000e-03 7.5549269350e-01 4.2489514000e-01 4.1224744323e+00 3.5602699660e+00 1.3680055295e+00 -5.4969337000e-05 7.0642800000e-05 0.0000000000e+00
4.3000000000e-04 6.6659964669e+04 1.5506773000e-02 5.9280100000e-03 6.6447100000e-03 7.5547332510e-01 4.2489543000e-01 4.1220631561e+00 3.5597054216e+00 1.3675269296e+00 -5.4863659000e-05 7.0690000000e-05 0.0000000000e+00
4.4000000000e-04 6.6659945714e+04 1.5525098000e-02 5.9272200000e-03 6.6472300000e-03 7.5545393550e-01 4.2489571000e-01 4.1216022345e+00 3.5591064782e+00 1.3670226049e+00 -5.4757570000e-05 7.0738800000e-05 0.0000000000e+00
4.5000000000e-04 6.6659928390e+04 1.5541828000e-02 5.9264200000e-03 6.6499200000e-03 7.5543452310e-01 4.2489600000e-01 4.1211356276e+00 3.5584539133e+00 1.3664942990e+00 -5.4651072000e-05 7.0789200000e-05 0.0000000000e+00
4.6000000000e-04 6.6659912712e+04 1.5556952000e-02 5.9256300000e-03 6.6528000000e-03 7.5541508670e-01 4.2489629000e-01 4.1206371287e+00 3.5577865202e+00 1.3659388017e+00 -5.4544161000e-05 7.0841100000e-05 0.0000000000e+00
4.7000000000e-04 6.6659897136e+04 1.5571963000e-02 5.9248300000e-03 6.6558700000e-03 7.5539562510e-01 4.2489658000e-01 4.1200900861e+00 3.5570550700e+00 1.3653533610e+00 -5.4436832000e-05 7.0894500000e-05 0.0000000000e+00
4.8000000000e-04 6.6659879540e+04 1.5588904000e-02 5.9240300000e-03 6.6591400000e-03 7.5537613660e-01 4.2489687000e-01 4.1195428292e+00 3.5563097109e+00 1.3647364451e+00 -5.4329081000e-05 7.0949600000e-05 0.0000000000e+00
4.9000000000e-04 6.6659859885e+04 1.5607806000e-02 5.9232300000e-03 6.6626000000e-03 7.5535662000e-01 4.2489716000e-01 4.1189709911e+00 3.5555252558e+00 1.3640961295e+00 -5.4220906000e-05 7.1006400000e-05 0.0000000000e+00
5.0000000000e-04 6.6659838138e+04 1.5628692000e-02 5.9224400000e-03 6.6662800000e-03 7.5533707370e-01 4.2489745000e-01 4.1183798446e+00 3.5547104943e+00 1.3634247456e+00 -5.4112302000e-05 7.1064800000e-05 0.0000000000e+00
5.1000000000e-04 6.6659814272e+04 1.5651582000e-02 5.9216400000e-03 6.6701800000e-03 7.5531749600e-01 4.2489774000e-01 4.1177528035e+00 3.5538469667e+00 1.3627195924e+00 -5.4003269000e-05 7.1124900000e-05 0.0000000000e+00
5.2000000000e-04 6.6659788250e+04 1.5676501000e-02 5.9208400000e-03 6.6743100000e-03 7.5529788540e-01 4.2489803000e-01 4.1170769198e+00 3.5529541606e+00 1.3619840541e+00 -5.3893806000e-05 7.1186300000e-05 0.0000000000e+00
5.3000000000e-04 6.6659760036e+04 1.5703475000e-02 5.9200500000e-03 6.6786900000e-03 7.5527823960e-01 4.2489832000e-01 4.1163942939e+00 3.5520156230e+00 1.3612135899e+00 -5.3783910000e-05 7.1249600000e-05 0.0000000000e+00
5.4000000000e-04 6.6659729588e+04 1.5732533000e-02 5.9192700000e-03 6.6833200000e-03 7.5525855680e-01 4.2489861000e-01 4.1156744899e+00 3.5510315767e+00 1.3604035178e+00 -5.3673583000e-05 7.1314200000e-05 0.0000000000e+00
5.5000000000e-04 6.6659696862e+04 1.5763705000e-02 5.9184900000e-03 6.6882300000e-03 7.5523883470e-01 4.2489890000e-01 4.1149061960e+00 3.5500228832e+00 1.3595580478e+00 -5.3562827000e-05 7.1380100000e-05 0.0000000000e+00
5.6000000000e-04 6.6659661812e+04 1.5797022000e-02 5.9177200000e-03 6.6934300000e-03 7.5521907120e-01 4.2489919000e-01 4.1141071011e+00 3.5489479366e+00 1.3586757550e+00 -5.3451633000e-05 7.1447100000e-05 0.0000000000e+00
5.7000000000e-04 6.6659624389e+04 1.5832518000e-02 5.9169500000e-03 6.6989100000e-03 7.5519926440e-01 4.2489949000e-01 4.1132905175e+00 3.5478183479e+00 1.3577536516e+00 -5.3339964000e-05 7.1514800000e-05 0.0000000000e+00
5.8000000000e-04 6.6659584542e+04 1.5870226000e-02 5.9161900000e-03 6.7046400000e-03 7.5517941280e-01 4.2489978000e-01 4.1124376075e+00 3.5466443030e+00 1.3567928049e+00 -5.3227773000e-05 7.1583200000e-05 0.0000000000e+00
5.9000000000e-04 6.6659542216e+04 1.5910181000e-02 5.9154300000e-03 6.7106200000e-03 7.5515951480e-01 4.2490007000e-01 4.1115555411e+00 3.5454320644e+00 1.3558017185e+00 -5.3115006000e-05 7.1652200000e-05 0.0000000000e+00
6.0000000000e-04 6.6659497358e+04 1.5952418000e-02 5.9146600000e-03 6.7168000000e-03 7.5513956920e-01 4.2490037000e-01 4.1106516461e+00 3.5442142798e+00 1.3547846781e+00 -5.3001602000e-05 7.1721700000e-05 0.0000000000e+00
